org_img,image,event,date,second,milisecond,tweek,f_min<2kHz,tweek_sign,cluster
ch2_20141130_103018_802_s67,ch2_20141130_103018_802_s67-S1.jpg,1,20141130_103018,67,199,0,0,0,4
ch2_20141130_103018_802_s67,ch2_20141130_103018_802_s67-S2.jpg,2,20141130_103018,67,354,0,1,0,1
ch2_20141130_103018_802_s79,ch2_20141130_103018_802_s79-S1.jpg,1,20141130_103018,79,792,0,0,0,4
ch2_20141130_103018_802_s79,ch2_20141130_103018_802_s79-S2.jpg,2,20141130_103018,79,809,0,0,0,4
ch2_20141130_103018_802_s79,ch2_20141130_103018_802_s79-S3.jpg,3,20141130_103018,79,868,0,1,0,1
ch2_20141130_103018_802_s87,ch2_20141130_103018_802_s87-S1.jpg,1,20141130_103018,87,550,0,0,0,4
ch2_20141130_103018_802_s87,ch2_20141130_103018_802_s87-S2.jpg,2,20141130_103018,87,560,0,0,0,4
ch2_20141130_103018_802_s89,ch2_20141130_103018_802_s89-S1.jpg,1,20141130_103018,89,766,0,0,0,4
ch2_20141130_103018_802_s89,ch2_20141130_103018_802_s89-S2.jpg,2,20141130_103018,89,804,0,1,0,1
ch2_20141130_103018_802_s89,ch2_20141130_103018_802_s89-S3.jpg,3,20141130_103018,89,849,0,0,0,4
ch2_20141130_103018_802_s89,ch2_20141130_103018_802_s89-S4.jpg,4,20141130_103018,89,878,0,0,0,2
ch2_20141130_103018_802_s91,ch2_20141130_103018_802_s91-S1.jpg,1,20141130_103018,91,17,0,1,0,4
ch2_20141130_103018_802_s91,ch2_20141130_103018_802_s91-S2.jpg,2,20141130_103018,91,73,0,0,0,4
ch2_20141130_103518_942_s112,ch2_20141130_103518_942_s112-S1.jpg,1,20141130_103518,112,616,0,1,0,1
ch2_20141130_103518_942_s114,ch2_20141130_103518_942_s114-S1.jpg,1,20141130_103518,114,139,0,0,0,0
ch2_20141130_103518_942_s114,ch2_20141130_103518_942_s114-S2.jpg,2,20141130_103518,114,184,0,1,0,3
ch2_20141130_103518_942_s114,ch2_20141130_103518_942_s114-S3.jpg,3,20141130_103518,114,213,0,0,0,4
ch2_20141130_103518_942_s119,ch2_20141130_103518_942_s119-S1.jpg,1,20141130_103518,119,639,0,1,0,1
ch2_20141130_103518_942_s119,ch2_20141130_103518_942_s119-S2.jpg,2,20141130_103518,119,932,0,1,0,5
ch2_20141130_103518_942_s119,ch2_20141130_103518_942_s119-S3.jpg,3,20141130_103518,119,940,0,0,0,4
ch2_20141130_103518_942_s13,ch2_20141130_103518_942_s13-S1.jpg,1,20141130_103518,13,186,0,0,0,2
ch2_20141130_103518_942_s140,ch2_20141130_103518_942_s140-S1.jpg,1,20141130_103518,140,54,0,0,0,6
ch2_20141130_103518_942_s140,ch2_20141130_103518_942_s140-S2.jpg,2,20141130_103518,140,103,0,0,0,4
ch2_20141130_103518_942_s140,ch2_20141130_103518_942_s140-S3.jpg,3,20141130_103518,140,121,0,0,0,4
ch2_20141130_103518_942_s140,ch2_20141130_103518_942_s140-S4.jpg,4,20141130_103518,140,138,0,0,0,5
ch2_20141130_103518_942_s140,ch2_20141130_103518_942_s140-S5.jpg,5,20141130_103518,140,172,0,1,0,1
ch2_20141130_103518_942_s26,ch2_20141130_103518_942_s26-S1.jpg,1,20141130_103518,26,135,0,1,0,1
ch2_20141130_103518_942_s26,ch2_20141130_103518_942_s26-S2.jpg,2,20141130_103518,26,143,0,0,0,4
ch2_20141130_103518_942_s26,ch2_20141130_103518_942_s26-S3.jpg,3,20141130_103518,26,384,0,1,0,4
ch2_20141130_103518_942_s45,ch2_20141130_103518_942_s45-S1.jpg,1,20141130_103518,45,394,0,0,0,5
ch2_20141130_103518_942_s46,ch2_20141130_103518_942_s46-S1.jpg,1,20141130_103518,46,427,0,0,0,1
ch2_20141130_103518_942_s46,ch2_20141130_103518_942_s46-S2.jpg,2,20141130_103518,46,614,0,0,0,5
ch2_20141130_103518_942_s46,ch2_20141130_103518_942_s46-S3.jpg,3,20141130_103518,46,701,0,0,0,4
ch2_20141130_103518_942_s86,ch2_20141130_103518_942_s86-S1.jpg,1,20141130_103518,86,43,0,0,0,4
ch2_20141130_104019_088_s104,ch2_20141130_104019_088_s104-S1.jpg,1,20141130_104019,104,923,0,0,0,4
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S1.jpg,1,20141130_104019,115,158,0,0,0,2
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S2.jpg,2,20141130_104019,115,259,0,0,0,2
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S3.jpg,3,20141130_104019,115,409,0,0,0,2
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S4.jpg,4,20141130_104019,115,582,0,0,0,2
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S5.jpg,5,20141130_104019,115,663,0,0,0,1
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S6.jpg,6,20141130_104019,115,696,0,1,0,4
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S7.jpg,7,20141130_104019,115,719,0,1,0,1
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S8.jpg,8,20141130_104019,115,978,0,0,0,4
ch2_20141130_104019_088_s115,ch2_20141130_104019_088_s115-S9.jpg,9,20141130_104019,115,992,0,0,0,1
ch2_20141130_104019_088_s127,ch2_20141130_104019_088_s127-S1.jpg,1,20141130_104019,127,814,0,0,0,0
ch2_20141130_104019_088_s16,ch2_20141130_104019_088_s16-S1.jpg,1,20141130_104019,16,454,0,0,0,1
ch2_20141130_104019_088_s16,ch2_20141130_104019_088_s16-S2.jpg,2,20141130_104019,16,670,0,0,0,2
ch2_20141130_104019_088_s16,ch2_20141130_104019_088_s16-S3.jpg,3,20141130_104019,16,767,0,0,0,4
ch2_20141130_104019_088_s16,ch2_20141130_104019_088_s16-S4.jpg,4,20141130_104019,16,832,0,0,0,2
ch2_20141130_104019_088_s3,ch2_20141130_104019_088_s3-S1.jpg,1,20141130_104019,3,104,0,0,0,1
ch2_20141130_104019_088_s40,ch2_20141130_104019_088_s40-S1.jpg,1,20141130_104019,40,790,0,0,0,0
ch2_20141130_104019_088_s40,ch2_20141130_104019_088_s40-S2.jpg,2,20141130_104019,40,822,0,1,0,5
ch2_20141130_104019_088_s40,ch2_20141130_104019_088_s40-S3.jpg,3,20141130_104019,40,839,0,0,0,4
ch2_20141130_104019_088_s40,ch2_20141130_104019_088_s40-S4.jpg,4,20141130_104019,40,901,0,1,0,4
ch2_20141130_104019_088_s40,ch2_20141130_104019_088_s40-S5.jpg,5,20141130_104019,40,956,0,0,0,4
ch2_20141130_104019_088_s40,ch2_20141130_104019_088_s40-S6.jpg,6,20141130_104019,40,985,0,0,0,5
ch2_20141130_104019_088_s45,ch2_20141130_104019_088_s45-S1.jpg,1,20141130_104019,45,897,0,0,0,1
ch2_20141130_104019_088_s60,ch2_20141130_104019_088_s60-S1.jpg,1,20141130_104019,60,67,0,1,0,6
ch2_20141130_104019_088_s89,ch2_20141130_104019_088_s89-S1.jpg,1,20141130_104019,89,586,0,0,0,4
ch2_20141130_104019_088_s89,ch2_20141130_104019_088_s89-S2.jpg,2,20141130_104019,89,602,0,0,0,4
ch2_20141130_104019_088_s89,ch2_20141130_104019_088_s89-S3.jpg,3,20141130_104019,89,635,0,1,0,4
ch2_20141130_104019_088_s89,ch2_20141130_104019_088_s89-S4.jpg,4,20141130_104019,89,640,0,1,0,1
ch2_20141130_104019_088_s89,ch2_20141130_104019_088_s89-S5.jpg,5,20141130_104019,89,662,0,1,0,1
ch2_20141130_104019_088_s89,ch2_20141130_104019_088_s89-S6.jpg,6,20141130_104019,89,826,0,0,0,4
ch2_20141130_104519_226_s1,ch2_20141130_104519_226_s1-S1.jpg,1,20141130_104519,1,86,0,0,0,2
ch2_20141130_104519_226_s1,ch2_20141130_104519_226_s1-S2.jpg,2,20141130_104519,1,558,0,0,0,4
ch2_20141130_104519_226_s1,ch2_20141130_104519_226_s1-S3.jpg,3,20141130_104519,1,599,0,0,0,0
ch2_20141130_104519_226_s1,ch2_20141130_104519_226_s1-S4.jpg,4,20141130_104519,1,620,0,0,0,4
ch2_20141130_104519_226_s1,ch2_20141130_104519_226_s1-S5.jpg,5,20141130_104519,1,700,0,0,0,4
ch2_20141130_104519_226_s1,ch2_20141130_104519_226_s1-S6.jpg,6,20141130_104519,1,924,0,0,0,4
ch2_20141130_104519_226_s1,ch2_20141130_104519_226_s1-S7.jpg,7,20141130_104519,1,956,0,1,0,4
ch2_20141130_104519_226_s114,ch2_20141130_104519_226_s114-S1.jpg,1,20141130_104519,114,879,0,0,0,1
ch2_20141130_104519_226_s114,ch2_20141130_104519_226_s114-S2.jpg,2,20141130_104519,114,901,0,1,0,1
ch2_20141130_104519_226_s114,ch2_20141130_104519_226_s114-S3.jpg,3,20141130_104519,114,918,0,1,0,5
ch2_20141130_104519_226_s125,ch2_20141130_104519_226_s125-S1.jpg,1,20141130_104519,125,707,0,0,0,1
ch2_20141130_104519_226_s136,ch2_20141130_104519_226_s136-S1.jpg,1,20141130_104519,136,162,0,0,0,2
ch2_20141130_104519_226_s136,ch2_20141130_104519_226_s136-S2.jpg,2,20141130_104519,136,239,0,0,0,2
ch2_20141130_104519_226_s136,ch2_20141130_104519_226_s136-S3.jpg,3,20141130_104519,136,616,0,0,0,4
ch2_20141130_104519_226_s136,ch2_20141130_104519_226_s136-S4.jpg,4,20141130_104519,136,704,0,1,0,4
ch2_20141130_104519_226_s136,ch2_20141130_104519_226_s136-S5.jpg,5,20141130_104519,136,720,0,1,0,5
ch2_20141130_104519_226_s136,ch2_20141130_104519_226_s136-S6.jpg,6,20141130_104519,136,806,0,0,0,4
ch2_20141130_104519_226_s142,ch2_20141130_104519_226_s142-S1.jpg,1,20141130_104519,142,95,0,0,0,4
ch2_20141130_104519_226_s142,ch2_20141130_104519_226_s142-S2.jpg,2,20141130_104519,142,470,0,1,0,1
ch2_20141130_104519_226_s142,ch2_20141130_104519_226_s142-S3.jpg,3,20141130_104519,142,726,0,0,0,4
ch2_20141130_104519_226_s142,ch2_20141130_104519_226_s142-S4.jpg,4,20141130_104519,142,869,0,1,0,4
ch2_20141130_104519_226_s26,ch2_20141130_104519_226_s26-S1.jpg,1,20141130_104519,26,365,0,0,0,1
ch2_20141130_104519_226_s26,ch2_20141130_104519_226_s26-S2.jpg,2,20141130_104519,26,532,0,0,0,4
ch2_20141130_104519_226_s26,ch2_20141130_104519_226_s26-S3.jpg,3,20141130_104519,26,751,0,0,0,4
ch2_20141130_104519_226_s26,ch2_20141130_104519_226_s26-S4.jpg,4,20141130_104519,26,768,0,0,0,5
ch2_20141130_104519_226_s37,ch2_20141130_104519_226_s37-S1.jpg,1,20141130_104519,37,121,0,1,0,1
ch2_20141130_104519_226_s37,ch2_20141130_104519_226_s37-S2.jpg,2,20141130_104519,37,534,0,0,0,1
ch2_20141130_104519_226_s37,ch2_20141130_104519_226_s37-S3.jpg,3,20141130_104519,37,793,0,0,0,4
ch2_20141130_104519_226_s37,ch2_20141130_104519_226_s37-S4.jpg,4,20141130_104519,37,832,0,0,0,5
ch2_20141130_104519_226_s37,ch2_20141130_104519_226_s37-S5.jpg,5,20141130_104519,37,895,0,0,0,4
ch2_20141130_104519_226_s37,ch2_20141130_104519_226_s37-S6.jpg,6,20141130_104519,37,979,0,0,0,5
ch2_20141130_104519_226_s61,ch2_20141130_104519_226_s61-S1.jpg,1,20141130_104519,61,139,0,0,0,4
ch2_20141130_104519_226_s61,ch2_20141130_104519_226_s61-S2.jpg,2,20141130_104519,61,347,0,0,0,4
ch2_20141130_104519_226_s61,ch2_20141130_104519_226_s61-S3.jpg,3,20141130_104519,61,395,0,1,0,1
ch2_20141130_104519_226_s71,ch2_20141130_104519_226_s71-S1.jpg,1,20141130_104519,71,85,0,0,0,2
ch2_20141130_104519_226_s71,ch2_20141130_104519_226_s71-S2.jpg,2,20141130_104519,71,177,0,0,0,2
ch2_20141130_104519_226_s71,ch2_20141130_104519_226_s71-S3.jpg,3,20141130_104519,71,393,0,0,0,2
ch2_20141130_104519_226_s71,ch2_20141130_104519_226_s71-S4.jpg,4,20141130_104519,71,975,0,1,0,4
ch2_20141130_105019_376_s120,ch2_20141130_105019_376_s120-S1.jpg,1,20141130_105019,120,64,0,1,0,1
ch2_20141130_105019_376_s120,ch2_20141130_105019_376_s120-S2.jpg,2,20141130_105019,120,586,0,1,0,4
ch2_20141130_105019_376_s126,ch2_20141130_105019_376_s126-S1.jpg,1,20141130_105019,126,869,0,0,0,1
ch2_20141130_105019_376_s2,ch2_20141130_105019_376_s2-S1.jpg,1,20141130_105019,2,203,0,0,0,0
ch2_20141130_105019_376_s6,ch2_20141130_105019_376_s6-S1.jpg,1,20141130_105019,6,379,0,0,0,2
ch2_20141130_105019_376_s6,ch2_20141130_105019_376_s6-S2.jpg,2,20141130_105019,6,479,0,0,0,1
ch2_20141130_105019_376_s6,ch2_20141130_105019_376_s6-S3.jpg,3,20141130_105019,6,494,0,0,0,4
ch2_20141130_105019_376_s66,ch2_20141130_105019_376_s66-S1.jpg,1,20141130_105019,66,581,0,0,0,4
ch2_20141130_105019_376_s66,ch2_20141130_105019_376_s66-S2.jpg,2,20141130_105019,66,622,0,0,0,4
ch2_20141130_105019_376_s81,ch2_20141130_105019_376_s81-S1.jpg,1,20141130_105019,81,427,0,1,0,4
ch2_20141130_105019_376_s81,ch2_20141130_105019_376_s81-S2.jpg,2,20141130_105019,81,568,0,1,0,4
ch2_20141130_105019_376_s81,ch2_20141130_105019_376_s81-S3.jpg,3,20141130_105019,81,581,0,0,0,4
ch2_20141130_105019_376_s81,ch2_20141130_105019_376_s81-S4.jpg,4,20141130_105019,81,595,0,1,0,4
ch2_20141130_105019_376_s83,ch2_20141130_105019_376_s83-S1.jpg,1,20141130_105019,83,889,0,1,0,4
ch2_20141130_105019_376_s83,ch2_20141130_105019_376_s83-S2.jpg,2,20141130_105019,83,913,0,1,0,4
ch2_20141130_105019_376_s84,ch2_20141130_105019_376_s84-S1.jpg,1,20141130_105019,84,704,0,0,0,4
ch2_20141130_105019_376_s84,ch2_20141130_105019_376_s84-S2.jpg,2,20141130_105019,84,781,0,0,0,2
ch2_20141130_105019_376_s84,ch2_20141130_105019_376_s84-S3.jpg,3,20141130_105019,84,819,0,0,0,2
ch2_20141130_105519_518_s120,ch2_20141130_105519_518_s120-S1.jpg,1,20141130_105519,120,42,0,0,0,1
ch2_20141130_105519_518_s120,ch2_20141130_105519_518_s120-S2.jpg,2,20141130_105519,120,64,0,0,0,4
ch2_20141130_105519_518_s120,ch2_20141130_105519_518_s120-S3.jpg,3,20141130_105519,120,93,0,1,0,4
ch2_20141130_105519_518_s122,ch2_20141130_105519_518_s122-S1.jpg,1,20141130_105519,122,454,0,0,0,2
ch2_20141130_105519_518_s122,ch2_20141130_105519_518_s122-S2.jpg,2,20141130_105519,122,483,0,0,0,4
ch2_20141130_105519_518_s122,ch2_20141130_105519_518_s122-S3.jpg,3,20141130_105519,122,517,0,1,0,1
ch2_20141130_105519_518_s122,ch2_20141130_105519_518_s122-S4.jpg,4,20141130_105519,122,546,0,1,0,4
ch2_20141130_105519_518_s122,ch2_20141130_105519_518_s122-S5.jpg,5,20141130_105519,122,982,0,1,0,4
ch2_20141130_105519_518_s135,ch2_20141130_105519_518_s135-S1.jpg,1,20141130_105519,135,916,0,0,0,1
ch2_20141130_105519_518_s135,ch2_20141130_105519_518_s135-S2.jpg,2,20141130_105519,135,923,0,0,0,5
ch2_20141130_105519_518_s27,ch2_20141130_105519_518_s27-S1.jpg,1,20141130_105519,27,612,0,0,0,2
ch2_20141130_105519_518_s27,ch2_20141130_105519_518_s27-S2.jpg,2,20141130_105519,27,717,0,0,0,1
ch2_20141130_105519_518_s29,ch2_20141130_105519_518_s29-S1.jpg,1,20141130_105519,29,714,0,0,0,1
ch2_20141130_105519_518_s29,ch2_20141130_105519_518_s29-S2.jpg,2,20141130_105519,29,739,0,0,0,4
ch2_20141130_105519_518_s29,ch2_20141130_105519_518_s29-S3.jpg,3,20141130_105519,29,854,0,1,0,1
ch2_20141130_105519_518_s29,ch2_20141130_105519_518_s29-S4.jpg,4,20141130_105519,29,865,0,0,0,4
ch2_20141130_105519_518_s29,ch2_20141130_105519_518_s29-S5.jpg,5,20141130_105519,29,887,0,0,0,4
ch2_20141130_105519_518_s29,ch2_20141130_105519_518_s29-S6.jpg,6,20141130_105519,29,899,0,0,0,4
ch2_20141130_105519_518_s29,ch2_20141130_105519_518_s29-S7.jpg,7,20141130_105519,29,919,0,0,0,4
ch2_20141130_105519_518_s77,ch2_20141130_105519_518_s77-S1.jpg,1,20141130_105519,77,646,0,0,0,1
ch2_20141130_105519_518_s77,ch2_20141130_105519_518_s77-S2.jpg,2,20141130_105519,77,670,0,0,0,5
ch2_20141130_105519_518_s77,ch2_20141130_105519_518_s77-S3.jpg,3,20141130_105519,77,687,0,0,0,4
ch2_20141130_105519_518_s77,ch2_20141130_105519_518_s77-S4.jpg,4,20141130_105519,77,897,0,0,0,4
ch2_20141130_105519_518_s78,ch2_20141130_105519_518_s78-S1.jpg,1,20141130_105519,78,348,0,1,0,5
ch2_20141130_105519_518_s78,ch2_20141130_105519_518_s78-S2.jpg,2,20141130_105519,78,366,0,1,0,4
ch2_20141130_105519_518_s84,ch2_20141130_105519_518_s84-S1.jpg,1,20141130_105519,84,113,0,0,0,4
ch2_20141130_105519_518_s84,ch2_20141130_105519_518_s84-S2.jpg,2,20141130_105519,84,183,0,0,0,4
ch2_20141130_105519_518_s84,ch2_20141130_105519_518_s84-S3.jpg,3,20141130_105519,84,225,0,0,0,2
ch2_20141130_105519_518_s84,ch2_20141130_105519_518_s84-S4.jpg,4,20141130_105519,84,738,0,0,0,5
ch2_20141130_105519_518_s84,ch2_20141130_105519_518_s84-S5.jpg,5,20141130_105519,84,778,0,0,0,5
ch2_20141130_105519_518_s87,ch2_20141130_105519_518_s87-S1.jpg,1,20141130_105519,87,23,0,1,0,4
ch2_20141130_105519_518_s87,ch2_20141130_105519_518_s87-S2.jpg,2,20141130_105519,87,64,0,1,0,4
ch2_20141130_110019_661_s2,ch2_20141130_110019_661_s2-S1.jpg,1,20141130_110019,2,502,0,0,0,1
ch2_20141130_110019_661_s2,ch2_20141130_110019_661_s2-S2.jpg,2,20141130_110019,2,683,0,0,0,4
ch2_20141130_110019_661_s2,ch2_20141130_110019_661_s2-S3.jpg,3,20141130_110019,2,795,0,0,0,5
ch2_20141130_110019_661_s2,ch2_20141130_110019_661_s2-S4.jpg,4,20141130_110019,2,800,0,1,0,5
ch2_20141130_110019_661_s2,ch2_20141130_110019_661_s2-S5.jpg,5,20141130_110019,2,908,0,0,0,4
ch2_20141130_110019_661_s37,ch2_20141130_110019_661_s37-S1.jpg,1,20141130_110019,37,44,0,0,0,0
ch2_20141130_110019_661_s37,ch2_20141130_110019_661_s37-S2.jpg,2,20141130_110019,37,68,0,1,0,4
ch2_20141130_110019_661_s37,ch2_20141130_110019_661_s37-S3.jpg,3,20141130_110019,37,308,0,0,0,4
ch2_20141130_110019_661_s37,ch2_20141130_110019_661_s37-S4.jpg,4,20141130_110019,37,433,0,0,0,5
ch2_20141130_110019_661_s37,ch2_20141130_110019_661_s37-S5.jpg,5,20141130_110019,37,448,0,0,0,4
ch2_20141130_110019_661_s37,ch2_20141130_110019_661_s37-S6.jpg,6,20141130_110019,37,599,0,0,0,4
ch2_20141130_110019_661_s40,ch2_20141130_110019_661_s40-S1.jpg,1,20141130_110019,40,115,0,0,0,4
ch2_20141130_110019_661_s40,ch2_20141130_110019_661_s40-S2.jpg,2,20141130_110019,40,958,0,0,0,5
ch2_20141130_110019_661_s40,ch2_20141130_110019_661_s40-S3.jpg,3,20141130_110019,40,978,0,1,0,4
ch2_20141130_110019_661_s57,ch2_20141130_110019_661_s57-S1.jpg,1,20141130_110019,57,34,0,0,0,2
ch2_20141130_110019_661_s57,ch2_20141130_110019_661_s57-S2.jpg,2,20141130_110019,57,704,0,0,0,1
ch2_20141130_110019_661_s70,ch2_20141130_110019_661_s70-S1.jpg,1,20141130_110019,70,913,0,0,0,4
ch2_20141130_110019_661_s70,ch2_20141130_110019_661_s70-S2.jpg,2,20141130_110019,70,923,0,1,0,1
ch2_20141130_110019_661_s70,ch2_20141130_110019_661_s70-S3.jpg,3,20141130_110019,70,932,0,1,0,1
ch2_20141130_110019_661_s70,ch2_20141130_110019_661_s70-S4.jpg,4,20141130_110019,70,979,0,1,0,4
ch2_20141130_110019_661_s76,ch2_20141130_110019_661_s76-S1.jpg,1,20141130_110019,76,385,0,0,0,5
ch2_20141130_110019_661_s76,ch2_20141130_110019_661_s76-S2.jpg,2,20141130_110019,76,854,0,0,0,4
ch2_20141130_110019_661_s8,ch2_20141130_110019_661_s8-S1.jpg,1,20141130_110019,8,18,0,0,0,4
ch2_20141130_110019_661_s8,ch2_20141130_110019_661_s8-S2.jpg,2,20141130_110019,8,80,0,1,0,1
ch2_20141130_110019_661_s8,ch2_20141130_110019_661_s8-S3.jpg,3,20141130_110019,8,438,0,1,0,5
ch2_20141130_110019_661_s8,ch2_20141130_110019_661_s8-S4.jpg,4,20141130_110019,8,479,0,0,0,4
ch2_20141130_110019_661_s8,ch2_20141130_110019_661_s8-S5.jpg,5,20141130_110019,8,624,0,0,0,2
ch2_20141130_110019_661_s8,ch2_20141130_110019_661_s8-S6.jpg,6,20141130_110019,8,970,0,0,0,2
ch2_20141130_110019_661_s85,ch2_20141130_110019_661_s85-S1.jpg,1,20141130_110019,85,311,0,0,0,1
ch2_20141130_110019_661_s85,ch2_20141130_110019_661_s85-S2.jpg,2,20141130_110019,85,486,0,1,0,4
ch2_20141130_110019_661_s96,ch2_20141130_110019_661_s96-S1.jpg,1,20141130_110019,96,315,0,0,0,4
ch2_20141130_110019_661_s96,ch2_20141130_110019_661_s96-T1.jpg,1,20141130_110019,96,985,1,1,1,3
ch2_20141130_110519_802_s107,ch2_20141130_110519_802_s107-S1.jpg,1,20141130_110519,107,197,0,0,0,1
ch2_20141130_110519_802_s107,ch2_20141130_110519_802_s107-S2.jpg,2,20141130_110519,107,280,0,0,0,4
ch2_20141130_110519_802_s11,ch2_20141130_110519_802_s11-S1.jpg,1,20141130_110519,11,760,0,0,0,1
ch2_20141130_110519_802_s11,ch2_20141130_110519_802_s11-S2.jpg,2,20141130_110519,11,814,0,1,0,4
ch2_20141130_110519_802_s11,ch2_20141130_110519_802_s11-S3.jpg,3,20141130_110519,11,831,0,0,0,4
ch2_20141130_110519_802_s11,ch2_20141130_110519_802_s11-S4.jpg,4,20141130_110519,11,858,0,0,0,4
ch2_20141130_110519_802_s11,ch2_20141130_110519_802_s11-S5.jpg,5,20141130_110519,11,974,0,0,0,4
ch2_20141130_110519_802_s123,ch2_20141130_110519_802_s123-S1.jpg,1,20141130_110519,123,768,0,0,0,2
ch2_20141130_110519_802_s29,ch2_20141130_110519_802_s29-S1.jpg,1,20141130_110519,29,260,0,0,0,1
ch2_20141130_110519_802_s29,ch2_20141130_110519_802_s29-S2.jpg,2,20141130_110519,29,272,0,0,0,5
ch2_20141130_110519_802_s29,ch2_20141130_110519_802_s29-S3.jpg,3,20141130_110519,29,273,0,0,0,5
ch2_20141130_110519_802_s29,ch2_20141130_110519_802_s29-S4.jpg,4,20141130_110519,29,284,0,1,0,1
ch2_20141130_110519_802_s29,ch2_20141130_110519_802_s29-S5.jpg,5,20141130_110519,29,296,0,1,0,5
ch2_20141130_110519_802_s29,ch2_20141130_110519_802_s29-S6.jpg,6,20141130_110519,29,303,0,1,0,4
ch2_20141130_110519_802_s33,ch2_20141130_110519_802_s33-S1.jpg,1,20141130_110519,33,502,0,0,0,4
ch2_20141130_110519_802_s33,ch2_20141130_110519_802_s33-S2.jpg,2,20141130_110519,33,690,0,0,0,2
ch2_20141130_110519_802_s64,ch2_20141130_110519_802_s64-S1.jpg,1,20141130_110519,64,61,0,0,0,2
ch2_20141130_110519_802_s64,ch2_20141130_110519_802_s64-S2.jpg,2,20141130_110519,64,395,0,0,0,5
ch2_20141130_110519_802_s64,ch2_20141130_110519_802_s64-S3.jpg,3,20141130_110519,64,478,0,0,0,2
ch2_20141130_110519_802_s64,ch2_20141130_110519_802_s64-S4.jpg,4,20141130_110519,64,494,0,0,0,5
ch2_20141130_110519_802_s64,ch2_20141130_110519_802_s64-S5.jpg,5,20141130_110519,64,531,0,1,0,1
ch2_20141130_110519_802_s64,ch2_20141130_110519_802_s64-S6.jpg,6,20141130_110519,64,552,0,1,0,1
ch2_20141130_110519_802_s65,ch2_20141130_110519_802_s65-S1.jpg,1,20141130_110519,65,258,0,1,0,4
ch2_20141130_110519_802_s65,ch2_20141130_110519_802_s65-S2.jpg,2,20141130_110519,65,317,0,1,0,4
ch2_20141130_110519_802_s65,ch2_20141130_110519_802_s65-S3.jpg,3,20141130_110519,65,328,0,0,0,4
ch2_20141130_110519_802_s78,ch2_20141130_110519_802_s78-S1.jpg,1,20141130_110519,78,68,0,0,0,1
ch2_20141130_110519_802_s78,ch2_20141130_110519_802_s78-S2.jpg,2,20141130_110519,78,228,0,0,0,5
ch2_20141130_110519_802_s97,ch2_20141130_110519_802_s97-S1.jpg,1,20141130_110519,97,908,0,0,0,0
ch2_20141130_111019_947_s1,ch2_20141130_111019_947_s1-S1.jpg,1,20141130_111019,1,605,0,1,0,6
ch2_20141130_111019_947_s1,ch2_20141130_111019_947_s1-S3.jpg,3,20141130_111019,1,614,0,1,0,5
ch2_20141130_111019_947_s1,ch2_20141130_111019_947_s1-S4.jpg,4,20141130_111019,1,635,0,0,0,4
ch2_20141130_111019_947_s1,ch2_20141130_111019_947_s1-S5.jpg,5,20141130_111019,1,671,0,0,0,0
ch2_20141130_111019_947_s11,ch2_20141130_111019_947_s11-S1.jpg,1,20141130_111019,11,321,0,0,0,4
ch2_20141130_111019_947_s11,ch2_20141130_111019_947_s11-S2.jpg,2,20141130_111019,11,334,0,1,0,4
ch2_20141130_111019_947_s11,ch2_20141130_111019_947_s11-S3.jpg,3,20141130_111019,11,350,0,1,0,5
ch2_20141130_111019_947_s11,ch2_20141130_111019_947_s11-S4.jpg,4,20141130_111019,11,360,0,1,0,1
ch2_20141130_111019_947_s11,ch2_20141130_111019_947_s11-S5.jpg,5,20141130_111019,11,369,0,0,0,4
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S1.jpg,1,20141130_111019,110,151,0,0,0,2
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S2.jpg,2,20141130_111019,110,198,0,0,0,4
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S3.jpg,3,20141130_111019,110,246,0,1,0,4
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S4.jpg,4,20141130_111019,110,457,0,0,0,5
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S5.jpg,5,20141130_111019,110,473,0,0,0,5
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S6.jpg,6,20141130_111019,110,538,0,1,0,4
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S7.jpg,7,20141130_111019,110,809,0,0,0,5
ch2_20141130_111019_947_s110,ch2_20141130_111019_947_s110-S8.jpg,8,20141130_111019,110,831,0,0,0,1
ch2_20141130_111019_947_s116,ch2_20141130_111019_947_s116-S1.jpg,1,20141130_111019,116,177,0,0,0,1
ch2_20141130_111019_947_s116,ch2_20141130_111019_947_s116-S2.jpg,2,20141130_111019,116,191,0,1,0,1
ch2_20141130_111019_947_s116,ch2_20141130_111019_947_s116-S3.jpg,3,20141130_111019,116,205,0,0,0,4
